TM4SF19	182	7	20	383	123	593
TM4SF19-TCTEX1D2	230	9	29	413	133	642
TM4SF20	37	13	43	18	48
TM4SF4	?	?	?	?	5	5
TM6SF1	150	5	8	185	51	236
TM6SF2	100	1	7	47	19	86
TM7SF2	95	3	14	44	21	109
TM7SF3	10484	257	1028	7805	2588	10950
TM9SF1	7093	177	702	4615	1589	6491
TM9SF2	22285	575	2127	18056	6342	25975
TM9SF3	25886	617	2373	22670	7280	32905
TM9SF4	20932	631	2050	13906	4482	20109
TMA16	1968	56	169	2064	644	3412
TMA7	4620	130	545	4191	1380	6773
TMBIM1	9111	219	868	7891	2343	10370
TMBIM4	2713	71	234	2088	765	3162
TMBIM6	69666	1896	6039	52598	17326	71244
TMC1	80	4	19	153	37	191
TMC2	6	2	4	4	4
TMC3	114	5	11	29	4	35
TMC4	88	12	58	9	104
TMC5	1316	46	196	1621	542	2448
TMC6	162	13	34	107	38	253
TMC7	1030	26	96	1245	395	1582
TMC8	?	?	?	?	?	18
TMCC1	813	38	89	957	312	1306
TMCC2	293	7	48	249	57	366
TMCC3	1111	38	104	1991	620	2880
TMCO1	7725	179	733	5736	2049	8726
TMCO2	?	?	?	8	1	4
TMCO3	5885	134	728	2825	801	3878
TMCO4	766	33	126	492	161	826
TMCO5B	?	?	?	?	?	3
TMCO6	774	30	126	634	226	935
TMED1	1211	41	223	695	206	1459
TMED10	31689	741	2850	22222	7174	30418
TMED10P1	1508	30	188	1362	439	1755
TMED11P	63	3	6	76	25	122
TMED2	16764	401	1535	11609	3714	15968
TMED3	2986	84	322	2871	875	4294
TMED4	2932	85	321	2484	727	3774
TMED5	14694	351	1316	10418	3438	15878
TMED6	62	2	6	44	18	84
TMED7	18698	436	1679	14224	4515	21405
TMED7-TICAM2	6061	164	519	4796	1693	7025
TMED8	701	28	91	872	283	1364
TMED9	8628	233	993	6096	1991	10392
TMEFF1	2603	55	215	1488	476	2192
TMEFF2	1044	24	111	968	347	1165
TMEM100	?	?	?	16	2	20
TMEM101	1543	40	179	1059	344	1905
TMEM102	15	2	20	6	42
TMEM104	1761	68	199	937	342	1791
TMEM105	498	15	93	675	200	850
TMEM106A	1315	40	151	1266	445	1685
TMEM106B	5857	157	499	3788	1072	5505
TMEM106C	9665	232	925	8062	2736	11306
TMEM107	1342	30	183	1189	450	1691
TMEM108	24	2	7	24	9	39
TMEM109	4693	151	521	2923	971	4519
TMEM11	526	16	64	625	218	1130
TMEM110	2460	66	242	1976	688	3081
TMEM110-MUSTN1	815	26	93	631	220	1042
TMEM115	1388	39	201	1053	325	1789
TMEM116	258	8	22	236	63	258
TMEM117	118	2	5	102	28	80
TMEM119	130	6	29	214	42	359
TMEM120A	635	23	69	253	86	415
TMEM120B	5362	244	739	6798	2053	10016
TMEM121	?	?	?	?	?	8
TMEM123	32176	798	2995	21874	7309	32728
TMEM125	?	?	?	?	?	4
TMEM126A	1564	56	105	1426	408	2010
TMEM126B	2110	41	220	2069	536	3008
TMEM127	3808	99	456	3684	1119	5333
TMEM128	520	12	64	553	201	922
TMEM129	422	21	67	251	114	606
TMEM130	955	29	196	963	288	1563
TMEM131	8840	265	893	7703	2477	10576
TMEM132A	2386	65	422	2344	812	5166
TMEM132B	12	2	6	2	3
TMEM132D	379	5	41	435	143	668
TMEM132E	?	?	?	?	1	1
TMEM133	357	6	29	479	163	613
TMEM134	46	22	40	7	90
TMEM135	3060	65	310	1956	700	3123
TMEM136	3065	87	331	2782	908	4095
TMEM138	1937	47	161	1513	491	1920
TMEM139	54	8	70	15	69
TMEM140	963	36	119	1027	324	1643
TMEM141	606	13	78	334	108	704
TMEM143	147	2	16	66	28	129
TMEM144	336	10	29	242	107	401
TMEM145	108	8	8	114	22	165
TMEM147	2274	69	176	1677	641	2611
TMEM14A	2189	51	136	1238	445	2002
TMEM14B	4487	132	374	4565	1550	6866
TMEM14C	5356	163	544	4248	1405	6614
TMEM14E	779	13	97	896	332	1194
TMEM150A	223	16	39	195	72	361
TMEM150C	78	3	2	49	30	53
TMEM151B	?	?	?	13	5	25
TMEM154	3431	98	294	4391	1334	5518
TMEM155	36	5	31	6	20
TMEM156	304	12	39	520	210	689
TMEM158	2496	78	258	5699	1729	8824
TMEM159	877	29	106	822	238	1213
TMEM160	69	13	59	10	86
TMEM161A	857	21	115	412	166	875
TMEM161B	2742	86	221	2424	874	3496
TMEM161B-AS1	63	3	4	36	19	48
TMEM163	27	3	29	8	46
TMEM164	2228	61	206	1998	614	2909
TMEM165	6249	143	625	5899	1950	8591
TMEM167A	7007	174	640	5509	1615	8367
TMEM167B	1586	48	146	1677	530	2351
TMEM168	1277	36	129	996	345	1394
TMEM169	190	7	26	205	69	363
TMEM17	960	50	107	1155	328	1741
TMEM170A	757	26	67	888	260	1263
TMEM170B	1286	39	142	907	230	1374
TMEM171	545	16	45	489	163	706
TMEM173	1618	50	190	1507	478	2506
TMEM174	?	?	?	?	?	4
TMEM175	152	9	50	139	32	206
TMEM177	407	16	29	341	114	556
TMEM178A	?	?	?	28	5	33
TMEM178B	644	19	58	349	106	509
TMEM179	?	?	?	?	2	2
TMEM179B	1859	36	245	1356	436	1820
TMEM18	1593	46	145	1032	334	1598
TMEM180	437	13	63	495	133	640
TMEM181	14929	327	1417	10314	3293	14567
TMEM182	205	2	12	180	69	269
TMEM183A	3498	91	340	2866	909	4155
TMEM183B	3375	88	324	2751	887	3991
TMEM184A	270	25	50	308	83	534
TMEM184B	4104	116	577	3125	952	5372
TMEM184C	3792	110	452	3392	1044	4554
TMEM185A	1208	28	138	772	295	1214
TMEM185B	4612	138	513	2959	883	4033
TMEM186	261	2	35	300	96	452
TMEM187	177	4	21	63	31	125
TMEM189	2354	56	297	2285	734	3936
TMEM189-UBE2V1	9703	245	944	8076	2430	11850
TMEM19	4725	141	522	3504	993	4740
TMEM190	1	1	23	1	12
TMEM191A	48	2	25	5	41
TMEM191B	29	5	12	4	23
TMEM191C	41	5	10	4	25
TMEM192	3029	96	373	2659	819	3854
TMEM194A	14228	325	1317	8572	2799	11918
TMEM194B	1822	62	182	1256	364	1666
TMEM196	?	?	?	?	?	2
TMEM198	125	3	22	70	19	150
TMEM198B	556	15	54	450	153	638
TMEM199	1474	51	152	1457	398	1944
TMEM2	14148	437	1372	13053	4252	17663
TMEM200A	5902	165	539	8567	2657	11464
TMEM200B	631	12	55	375	95	591
TMEM200C	13	1	6	2	5
TMEM201	1017	37	177	707	214	1354
TMEM203	1229	42	144	1154	362	1698
TMEM204	32	3	3	23	14	45
TMEM205	1130	27	152	730	224	1302
TMEM206	1483	42	114	1053	374	1499
TMEM208	836	25	107	718	217	1189
TMEM209	8935	259	988	8209	2497	11383
TMEM212	18991	585	2115	20274	6536	24249
TMEM213	1439	84	149	2137	628	2829
TMEM214	7325	228	724	4118	1210	5784
TMEM215	81	6	66	22	112
TMEM216	665	11	73	888	249	1145
TMEM217	247	9	25	203	99	362
TMEM218	1080	25	76	915	282	1281
TMEM219	1307	36	156	1371	455	2116
TMEM220	221	15	33	196	88	331
TMEM220-AS1	?	?	?	?	?	5
TMEM221	12	2	2	15	4	18
TMEM222	1442	55	168	876	284	1704
TMEM223	461	12	43	580	160	740
TMEM229B	176	11	29	202	95	414
TMEM230	8234	209	879	6797	2115	9638
TMEM231	691	18	83	713	189	922
TMEM232	22	2	22	2	33
TMEM233	80	2	14	58	17	116
TMEM234	460	26	37	353	114	506
TMEM235	?	?	?	?	?	2
TMEM236	3087	129	437	3989	1238	5846
TMEM237	6448	174	604	4490	1489	6030
TMEM238	?	?	?	2	2	1
TMEM239	?	?	?	?	?	9
TMEM240	?	?	?	10	3	10
TMEM241	1367	36	139	1261	337	1871
TMEM242	2093	62	222	1605	489	2680
TMEM243	1314	47	117	1008	342	1685
TMEM244	?	?	?	17	6	25
TMEM245	17756	501	1646	12170	4169	16634
TMEM246	1228	40	140	1059	394	1833
TMEM248	10421	284	1054	8466	2825	12584
TMEM249	73	2	15	49	14	64
TMEM25	1147	44	185	860	268	1396
TMEM251	776	14	66	694	270	927
TMEM253	74	2	7	94	14	105
TMEM254	571	18	35	312	106	520
TMEM254-AS1	792	22	88	921	285	1272
TMEM255A	425	9	42	149	39	199
TMEM255B	?	?	?	?	?	5
TMEM256	486	16	86	445	119	653
TMEM257	?	?	?	27	4	38
TMEM258	2432	72	233	2319	713	3418
TMEM259	2313	78	367	1521	553	3283
TMEM26	78	5	58	19	69
TMEM27	?	?	?	?	?	18
TMEM30A	26272	599	2401	17213	5608	26270
TMEM30B	?	?	?	?	?	7
TMEM30C	4	1	6	1	5
TMEM31	?	?	?	?	?	3
TMEM33	12312	328	1270	12111	3634	16937
TMEM35	36	6	14	6	33
TMEM37	?	?	?	?	2	2
TMEM38A	684	23	85	726	280	1172
TMEM38B	1838	49	161	895	285	1243
TMEM39A	5323	121	534	5517	1871	7571
TMEM39B	742	26	98	524	173	865
TMEM40	343	12	26	367	72	522
TMEM41A	2412	99	263	3130	1059	4398
TMEM41B	7983	237	823	6690	2020	10127
TMEM42	434	11	31	308	119	421
TMEM43	14212	366	1427	10148	3224	14550
TMEM44	1297	40	140	1051	361	1788
TMEM44-AS1	339	11	52	303	84	480
TMEM45A	546	21	53	873	352	1306
TMEM45B	265	5	36	351	151	604
TMEM47	769	17	86	422	125	666
TMEM48	18492	452	1569	9372	3110	12794
TMEM5	1047	27	101	965	340	1341
TMEM50A	8238	213	771	6532	2274	9599
TMEM50B	2872	64	318	2513	781	3970
TMEM51	706	23	75	782	269	1195
TMEM51-AS1	94	1	5	78	26	98
TMEM52	?	?	?	?	4	6
TMEM52B	120	9	11	134	14	203
TMEM53	310	18	33	300	67	442
TMEM54	290	7	41	188	56	387
TMEM55A	1088	42	100	1685	483	2622
TMEM55B	1495	43	87	1286	374	1933
TMEM56	2726	75	247	1782	574	2571
TMEM56-RWDD3	695	5	53	440	186	658
TMEM57	3271	85	331	2778	938	3852
TMEM59	10227	256	962	6856	2358	10046
TMEM59L	143	4	19	136	50	248
TMEM60	1255	36	139	1054	340	1582
TMEM61	?	?	?	?	4	6
TMEM62	1283	15	130	1658	575	2389
TMEM63A	2299	95	285	2356	771	3546
TMEM63B	4551	115	520	3924	1224	6399
TMEM63C	105	2	22	47	25	55
TMEM64	3246	86	235	1956	623	3146
TMEM65	2061	55	206	1893	567	2877
TMEM66	10701	244	935	5820	1872	8317
TMEM67	3483	72	322	3777	1439	5512
TMEM68	2203	56	258	2284	719	3486
TMEM69	2045	55	188	1341	461	1825
TMEM70	1383	51	140	1743	548	2610
TMEM71	36	3	2	23	9	21
TMEM72-AS1	25	1	1	41	6	40
TMEM74	10	4	10	5	32
TMEM74B	43	3	9	25	18	45
TMEM79	290	4	38	225	73	387
TMEM80	872	24	121	569	144	971
TMEM81	127	4	20	136	35	189
TMEM82	?	?	?	?	?	4
TMEM86A	159	8	17	145	51	191
TMEM86B	116	6	17	53	25	113
TMEM87A	8673	237	734	7922	2704	11071
TMEM87B	5925	143	480	3688	1323	5679
TMEM88	6	3	6	2	17
TMEM8A	1536	52	207	1200	401	2297
TMEM8B	234	11	48	197	49	234
TMEM9	2839	67	283	1794	633	3303
TMEM91	68	2	16	63	30	119
TMEM92	49	5	64	15	95
TMEM95	?	?	?	6	2	5
TMEM97	9023	221	863	4351	1416	6321
TMEM98	334	12	42	267	97	399
TMEM99	448	10	64	305	109	450
TMEM9B	2631	61	297	1272	369	1914
TMEM9B-AS1	60	1	6	48	23	70
TMF1	8384	225	899	8507	2761	12168
TMIE	29	1	11	4	32
TMIGD2	429	32	70	603	204	883
TMLHE	1485	34	159	1335	436	1651
TMLHE-AS1	202	9	20	211	69	227
TMOD1	1026	24	101	816	273	1148
TMOD2	2922	105	335	3066	987	4512
TMOD3	12294	332	1296	15158	4491	21379
TMOD4	33	1	4	41	6	28
TMPO	23264	626	2212	18589	5900	26901
TMPO-AS1	747	31	85	522	163	880
TMPPE	899	32	94	770	218	1044
TMPRSS11B	215	5	22	237	67	263
TMPRSS11BNL	56	4	4	91	25	137
TMPRSS11D	11	2	11	4	10
TMPRSS11E	?	?	?	4	4	8
TMPRSS11F	?	?	?	?	?	2
TMPRSS11GP	?	?	?	1	1	3
TMPRSS13	?	?	?	4	6	9
TMPRSS15	378	6	22	107	47	150
TMPRSS2	34	4	23	2	41
TMPRSS3	410	18	49	575	168	761
TMPRSS5	36	1	38	13	40
TMPRSS6	?	?	?	13	10	34
TMPRSS7	38	2	3	94	12	95
TMPRSS9	39	1	5	22	8	60
TMSB10	43673	1343	4618	34730	11019	51779
TMSB15A	91	3	5	79	36	126
TMSB15B	224	11	12	240	131	392
TMSB4X	28311	715	2634	13180	4166	20786
TMTC1	1028	20	124	862	284	1198
TMTC2	351	9	34	407	118	493
TMTC3	11685	227	939	7080	2292	10057
TMTC4	667	21	70	406	145	661
TMUB1	273	24	37	185	67	418
TMUB2	1564	61	199	971	309	1608
TMX1	17767	465	1499	13980	4641	20816
TMX2	10885	261	924	7498	2402	9325
TMX2-CTNND1	20993	596	2088	21282	6778	29163
TMX3	16136	479	1419	10034	3177	14204
TMX4	3733	92	352	2852	894	4108
TNC	25324	708	2629	68905	22248	94527
TNF	?	?	?	34	14	55
TNFAIP1	3636	104	404	3346	1082	5094
TNFAIP2	1855	62	209	3070	1054	5289
TNFAIP3	819	30	73	3172	1118	4710
TNFAIP6	?	?	?	32	6	19
TNFAIP8	680	14	66	748	250	1156
TNFAIP8L1	3627	159	527	4404	1390	6759
TNFAIP8L2	45	2	31	8	45
TNFAIP8L2-SCNM1	3872	180	525	4898	1554	7877
TNFAIP8L3	529	39	67	656	212	936
TNFRSF10A	1433	39	161	1690	570	2559
TNFRSF10B	9807	310	1041	11184	3752	17092
TNFRSF10C	25	3	14	2	37
TNFRSF10D	1291	42	107	1273	389	1842
TNFRSF11A	866	35	97	548	212	689
TNFRSF11B	227	11	28	625	199	874
TNFRSF12A	4513	137	612	4268	1565	8552
TNFRSF13B	?	?	?	?	?	2
TNFRSF13C	22	2	19	3	20
TNFRSF14	91	13	93	32	182
TNFRSF17	?	?	?	15	9	20
TNFRSF18	?	?	?	?	?	3
TNFRSF19	1323	35	162	1135	377	1548
TNFRSF1A	6435	181	744	4318	1364	6305
TNFRSF1B	1015	40	159	1383	553	2376
TNFRSF21	1234	30	185	1256	422	1670
TNFRSF25	306	9	75	269	84	546
TNFRSF4	?	?	?	?	?	5
TNFRSF6B	104	7	7	61	17	136
TNFRSF8	174	3	30	116	34	311
TNFRSF9	2888	83	294	3768	1274	5329
TNFSF10	75	7	160	39	257
TNFSF11	?	?	?	?	?	2
TNFSF12	283	20	37	279	77	460
TNFSF12-TNFSF13	243	18	33	270	67	488
TNFSF13	144	9	16	175	48	287
TNFSF13B	48	3	103	45	187
TNFSF14	647	25	94	841	321	1296
TNFSF15	1081	36	209	1515	475	2464
TNFSF18	?	?	?	?	?	5
TNFSF4	182	9	28	138	30	236
TNFSF8	40	2	3	344	128	461
TNFSF9	251	4	43	112	52	230
TNIK	8485	253	972	5689	1875	7609
TNIP1	4655	127	485	5760	1854	9595
TNIP2	747	30	60	707	308	1233
TNIP3	96	11	10	173	81	262
TNK1	387	21	21	292	101	436
TNK2	712	20	141	450	136	934
TNKS	6459	191	571	5766	1899	8665
TNKS1BP1	3374	133	503	3540	1111	6718
TNKS2	9843	239	880	10196	3393	15283
TNMD	?	?	?	?	?	3
TNN	?	?	?	?	?	6
TNNC1	7	2	12	1	21
TNNC2	?	?	?	?	?	2
TNNI1	676	30	107	886	258	1198
TNNI3	33	2	13	4	20
TNNI3K	?	?	?	?	2	6
TNNT1	410	14	95	265	73	378
TNNT3	?	?	?	?	?	2
TNP1	?	?	?	?	?	1
TNPO1	40002	1121	3610	38494	12429	54764
TNPO2	5323	187	562	4977	1495	8011
TNPO3	9529	250	883	7545	2441	10325
TNRC18	1520	50	292	1180	455	2411
TNRC18P1	68	1	13	66	36	85
TNRC6A	12028	339	1235	12354	4217	17660
TNRC6B	11414	310	1197	9916	3205	13916
TNRC6C	1031	45	153	1327	455	2152
TNS1	3511	94	424	2005	673	3115
TNS3	3348	112	401	3460	1168	5663
TNS4	977	44	119	1377	436	1780
TNXA	53	1	11	31	15	111
TNXB	209	13	29	125	58	361
TOB1	831	18	76	974	346	1480
TOB1-AS1	25	2	2	13	7	35
TOB2	3119	103	377	2894	845	4703
TOB2P1	90	4	14	106	20	154
TOE1	1639	33	162	1207	404	1961
TOLLIP	666	16	100	641	169	1255
TOM1	686	33	87	671	212	1324
TOM1L1	2599	51	311	2210	695	3230
TOM1L2	1967	52	267	1589	547	2691
TOMM20	9737	279	899	7888	2465	10943
TOMM20L	69	1	87	20	80
TOMM22	3947	117	358	4160	1361	5720
TOMM34	5656	187	554	9209	2921	12520
TOMM40	4094	170	524	3438	1103	5994
TOMM40L	1014	29	97	1168	342	1789
TOMM5	3677	115	407	4317	1485	6740
TOMM6	3403	113	316	3313	1067	5000
TOMM7	3513	94	328	3006	1038	4500
TOMM70A	7594	233	706	7866	2460	11248
TONSL	3078	131	616	2792	874	5007
TOP1	12064	319	1055	11443	3539	14670
TOP1MT	1111	31	108	868	344	1493
TOP1P1	507	16	57	453	126	444
TOP1P2	134	4	18	159	34	164
TOP2A	95070	2391	8432	57779	17851	78624
TOP2B	19048	526	1903	16754	5290	22447
TOP3A	4571	157	584	4540	1555	7300
TOP3B	1512	53	212	1386	423	2133
TOPAZ1	?	?	?	?	?	3
TOPBP1	17843	457	1678	16552	5165	22664
TOPORS	4685	74	442	4200	1370	5829
TOR1A	4352	124	386	3356	1165	4935
TOR1AIP1	8975	245	1055	9131	2980	12917
TOR1AIP2	21798	567	2315	18772	5745	26488
TOR1B	4023	118	377	2495	886	3865
TOR2A	371	7	50	266	76	439
TOR3A	1508	56	162	1503	465	2194
TOR4A	2124	81	361	2582	850	4269
TOX	?	?	?	67	14	84
TOX2	374	24	69	598	234	1013
TOX4	6648	251	694	6512	2166	9382
TP53	6663	248	712	4188	1361	6430
TP53AIP1	111	3	19	115	28	205
TP53BP1	15391	454	1546	15564	5269	20970
TP53BP2	7117	261	621	7802	2593	10681
TP53I11	336	7	42	273	68	422
TP53I13	647	31	138	375	146	778
TP53I3	3459	78	389	2751	885	4275
TP53INP1	2309	48	210	1407	442	2187
TP53INP2	1296	55	126	785	185	978
TP53RK	1688	42	150	2008	677	2763
TP53TG1	91	3	8	80	12	150
TP53TG3	1056	71	72	1193	385	1322
TP53TG3B	1056	71	72	1193	385	1322
TP53TG3C	672	66	39	776	246	831
TP53TG3D	254	14	8	272	101	278
TP53TG5	127	9	4	89	40	150
TP63	?	?	?	?	?	6
TP73	114	3	22	71	15	99
TP73-AS1	2218	74	269	2311	739	3231
TPBG	4729	104	418	5654	1894	7933
TPBGL	4	2	6	2	16
TPCN1	2211	62	249	1011	367	1825
TPCN2	1238	32	142	910	282	1550
TPD52	3320	97	345	3404	1019	4581
TPD52L1	?	?	?	?	?	27
TPD52L2	9450	375	1022	8880	2726	13632
TPGS1	?	?	?	?	?	7
TPGS2	8210	252	765	6239	1952	8198
TPH1	25	6	54	5	61
TPH2	?	?	?	20	17	24
TPI1	50216	1446	5252	50733	15055	75751
TPI1P2	413	11	50	503	82	643
TPI1P3	772	17	95	975	257	1066
TPK1	112	4	5	87	31	109
TPM1	16816	522	1670	25081	8187	36046
TPM2	16001	522	2071	15049	4992	26361
TPM3	29498	891	3097	29257	9365	41641
TPM3P9	2266	66	320	2542	868	3209
TPM4	81142	3074	8945	88018	19909	141963
TPMT	4924	143	597	6292	1788	8792
TPP1	5255	198	543	3542	1200	5162
TPP2	10165	239	1091	10084	3100	13465
TPPP	416	24	63	275	91	489
TPPP2	?	?	?	?	?	2
TPPP3	37	2	11	39	11	45
TPR	42685	1104	4046	38190	12264	49659
TPRA1	1169	59	188	915	305	1850
TPRG1	34	1	6	30	3	46
TPRG1-AS2	40	1	4	43	7	50
TPRG1L	686	34	75	805	239	1355
TPRKB	1747	51	174	1650	513	2537
TPRN	230	7	54	165	56	352
TPRXL	12	2	36	5	34
TPST1	2894	82	239	2682	888	3659
TPST2	1218	47	125	1108	378	1583
TPT1	53616	1311	4433	35595	11176	55410
TPT1-AS1	760	31	96	676	176	940
TPTE	76	4	23	65	26	144
TPTE2	61	9	43	10	64
TPTE2P1	541	12	59	681	188	801
TPTE2P3	?	?	?	16	1	28
TPTE2P5	327	9	54	426	123	715
TPTE2P6	56	1	3	51	7	72
TPTEP1	173	5	12	198	54	245
TPX2	60942	1837	5725	49946	15822	63749
TRA2A	3188	75	317	3013	963	4498
TRA2B	13148	373	1288	13657	4553	20151
TRABD	419	19	84	334	109	743
TRABD2A	793	21	69	567	152	807
TRABD2B	?	?	?	?	2	7
TRADD	125	4	16	138	39	210
TRAF1	135	4	13	1036	329	1766
TRAF2	774	28	135	589	173	1149
TRAF3	3094	114	381	4212	1336	6768
TRAF3IP1	1950	48	255	2051	790	3311
TRAF3IP2	5256	187	746	6587	2145	9997
TRAF3IP2-AS1	832	26	85	819	250	1161
TRAF3IP3	79	8	57	17	102
TRAF4	1539	42	169	1258	386	2502
TRAF5	1893	63	246	2240	750	3135
TRAF6	2886	97	336	3288	1102	4570
TRAF7	3309	149	485	2008	597	3469
TRAFD1	1571	56	140	2122	625	3151
TRAIP	1288	45	153	1176	375	1836
TRAK1	3475	122	442	3603	1076	4970
TRAK2	9981	287	882	8826	2744	11734
TRAM1	28246	688	2354	19493	6525	29373
TRAM1L1	171	6	14	104	37	151
TRAM2	22455	550	2220	12483	3877	16900
TRANK1	3650	78	387	4824	1718	7285
TRAP1	5396	211	718	4801	1544	8059
TRAPPC1	2003	68	263	1742	519	2883
TRAPPC10	5723	168	562	5448	1827	7881
TRAPPC11	4918	127	478	4354	1387	5673
TRAPPC12	960	41	115	938	316	1676
TRAPPC13	2832	78	223	2811	863	4146
TRAPPC2	3005	132	404	3651	1166	5397
TRAPPC2L	1480	52	149	1539	425	2215
TRAPPC2P1	235	3	29	253	83	381
TRAPPC3	2366	61	208	2864	908	3892
TRAPPC4	2693	59	243	2634	801	3439
TRAPPC5	85	26	56	18	128
TRAPPC6A	44	4	47	6	30
TRAPPC6B	2546	88	267	3706	1157	5478
TRAPPC8	7522	218	695	7060	2210	9777
TRAPPC9	1307	26	164	1320	383	1931
TRDMT1	815	25	73	727	220	973
TRDN	?	?	?	5	2	6
TREH	34	1	1	22	9	35
TREM1	?	?	?	?	?	2
TREM2	51	5	6	50	20	64
TREML1	?	?	?	5	4	3
TREML2	137	6	13	189	44	172
TREML4	?	?	?	?	3	2
TRERF1	2462	73	319	2044	602	2960
TREX1	357	8	77	243	91	511
TREX2	11	1	3	1	12
TRHDE	4849	116	478	4423	1382	5956
TRHDE-AS1	1552	32	127	1434	460	2128
TRHR	23	4	22	10	36
TRIAP1	1020	28	118	1305	360	2034
TRIB1	760	25	65	3113	1054	4687
TRIB2	266	10	26	270	71	382
TRIB3	2090	89	263	1708	592	2839
TRIL	17	1	6	3	9
TRIM10	?	?	?	8	6	12
TRIM11	650	16	81	457	142	942
TRIM13	4204	146	414	3748	1268	5471
TRIM14	6453	158	706	7709	2505	11036
TRIM15	61	10	26	4	48
TRIM16	1518	56	147	2194	664	3241
TRIM16L	1194	36	149	1776	481	2443
TRIM17	195	5	30	103	32	123
TRIM2	3997	99	459	2775	895	4044
TRIM21	2548	70	307	3774	1165	5195
TRIM22	3821	83	388	6662	2142	9709
TRIM23	3353	99	346	3406	1143	5026
TRIM24	2735	89	278	2895	1026	4176
TRIM25	10624	309	1240	10504	3452	16275
TRIM26	2508	93	327	2907	1007	4454
TRIM27	4136	102	455	5079	1723	7255
TRIM28	12782	463	1812	8412	2671	15014
TRIM29	?	?	?	?	?	13
TRIM3	1113	29	176	877	288	1621
TRIM31	11	3	7	1	5
TRIM32	2762	71	285	2765	897	4137
TRIM33	8780	223	878	9226	2953	13038
TRIM34	700	24	84	928	339	1277
TRIM35	1035	30	82	1059	349	1623
TRIM36	526	15	68	558	151	945
TRIM37	6900	208	639	4804	1618	7072
TRIM38	5634	160	576	6625	2273	9804
TRIM39	1722	44	201	1964	645	2982
TRIM39-RPP21	1051	28	161	1097	344	1852
TRIM4	1963	46	187	1922	614	2655
TRIM40	?	?	?	?	?	2
TRIM41	1562	41	164	1074	352	2072
TRIM43	630	10	55	179	79	247
TRIM43B	611	12	54	202	81	290
TRIM44	10894	284	1051	9842	3246	13124
TRIM45	2258	85	267	2455	768	3620
TRIM46	207	2	40	146	28	221
TRIM47	97	12	171	59	377
TRIM48	116	22	8	43	17	72
TRIM49	601	21	46	229	43	277
TRIM49B	357	6	19	107	18	130
TRIM49C	571	19	52	217	43	275
TRIM49D1P	1176	78	74	519	82	560
TRIM49D2P	1248	96	86	537	86	594
TRIM5	5117	134	569	6329	2044	8977
TRIM50	?	?	?	?	?	3
TRIM51	116	1	8	59	16	72
TRIM51HP	41	3	2	23	4	24
TRIM52	796	22	99	746	271	1111
TRIM53AP	1030	60	38	375	91	593
TRIM54	?	?	?	7	9	8
TRIM55	?	?	?	40	7	56
TRIM56	1431	49	209	1605	479	2443
TRIM58	4722	173	571	4514	1350	6478
TRIM59	3195	95	357	3193	1017	4651
TRIM6	1595	45	159	2584	783	3498
TRIM60	576	18	98	690	194	1108
TRIM61	125	5	12	105	23	151
TRIM62	537	12	80	393	104	561
TRIM64	137	11	56	12	84
TRIM64B	222	2	17	109	15	132
TRIM64C	?	?	?	8	1	15
TRIM65	1031	32	172	1223	385	1899
TRIM66	2260	69	282	2276	744	3174
TRIM67	13	5	4	2	17
TRIM68	1431	47	159	1414	442	2198
TRIM69	?	?	?	68	16	88
TRIM6-TRIM34	1317	47	151	1882	642	2590
TRIM7	691	16	57	585	170	939
TRIM71	?	?	?	6	7	10
TRIM72	579	16	98	814	215	1151
TRIM73	?	?	?	?	?	18
TRIM74	?	?	?	?	?	18
TRIM8	1326	55	174	1498	485	2451
TRIM9	90	5	17	127	44	181
TRIML1	?	?	?	6	7	6
TRIML2	69	1	9	64	28	100
TRIO	43189	1302	4839	48391	15715	70583
TRIOBP	6389	258	974	5710	1777	9254
TRIP10	1917	54	208	1990	707	3220
TRIP11	11489	316	1064	8033	2599	11322
TRIP12	34917	943	3397	30297	10153	40875
TRIP13	8095	269	821	8730	2628	12516
TRIP4	1154	27	109	1407	452	2019
TRIP6	2063	52	289	1475	587	2877
TRIQK	1183	43	110	1007	296	1687
TRIT1	1964	57	173	2434	872	3235
TRMT1	1275	50	201	1426	453	2667
TRMT10A	474	10	22	317	67	411
TRMT10B	997	45	138	1183	336	1719
TRMT10C	1707	54	140	1926	600	2675
TRMT11	2827	80	227	3037	1055	4436
TRMT112	3880	164	477	3150	1010	5573
TRMT12	1398	45	168	1451	480	1994
TRMT13	1616	31	181	1567	511	2391
TRMT1L	2239	46	209	2389	709	3258
TRMT2A	737	29	164	480	166	1137
TRMT2B	3533	118	409	3971	1233	5256
TRMT44	633	7	49	736	203	986
TRMT5	3570	83	329	3017	902	4304
TRMT6	3682	100	381	3883	1188	5377
TRMT61A	400	16	57	358	124	842
TRMT61B	1065	30	117	988	340	1587
TRMU	1417	38	147	1375	366	2017
TRNAU1AP	1558	64	132	1592	515	2551
TRNP1	807	23	88	778	299	1039
TRNT1	1809	52	150	1937	654	2869
TRO	2995	71	278	1750	532	2764
TROAP	3639	151	559	2168	709	3608
TROVE2	5430	149	571	4822	1624	7546
TRPA1	66	3	14	111	26	227
TRPC1	2663	66	310	2091	662	3151
TRPC3	108	7	54	12	89
TRPC4	1020	24	76	823	321	1193
TRPC4AP	9548	297	1037	10270	3071	14817
TRPC5	40	2	4	43	16	47
TRPC5OS	?	?	?	?	?	2
TRPC6	322	10	35	307	65	345
